timestamp,consent,a_1_student_id,a_2_gender,a_3_class_group,b_1_i_enjoyed_the_course,b_2_classes_started_and_ended_on_time,b_3_participative_learning_environment,b_4_subject_content_delivered_according_to_course_outline_and_my_expectations,b_5_topics_were_clear_and_logically_developed,b_6_developed_my_oral_and_writing_skills,b_7_developed_my_reflective_and_critical_reasoning_skills,b_8_the_assessment_methods_assisted_me_to_learn,b_9_received_relevant_feedback,b_10_read_recommended_readings_and_notes,b_11_used_the_elearning_material_posted,c_1_principles_of_business_intelligence_and_the_dataops_philosophy,c_2_data_engineering_and_data_analytics,c_3_dashboarding_for_business-facing_and_customer-facing_analytics,c_4_regression_and_classification,c_5_clustering_and_association_rule_mining,c_6_serving_ml_models_through_a_restish_api_using_flask_in_python,c_7_time-series_analysis_time-series_forecasting_and_neural_networks,c_8_natural_language_processing,d_1_python_as_a_programming_language,d_2_vs_code_and_pycharm_for_coding_in_python,d_3_r_as_a_programming_language,d_4_r_studio_for_coding_in_r,d_5_jupyter_notebook_for_documenting_data_analytics_and_predictive_modelling_workflows,d_6_git_and_github,d_7_docker_for_containerization,d_8_power_bi_for_data_visualization,d_9_dbeaver_and_datagrip_for_data_management,d_10_postman_for_api_testing,d_11_flask_and_gunicorn_for_serving_ml_models,d_12_joblib_for_serialization_and_deserialization_of_models_as_pickle_files,d_13_slack_for_casual_communication_with_a_data_team,e_1_group_work,e_2_quizzes_at_the_end_of_each_module,e_3_lab_manuals,e_4_required_lab_work_submissions_at_the_end_of_each_module,e_5_labs_that_require_you_to_use_git_to_work_in_a_team_as_opposed_to_working_alone,e_6_labs_that_have_hidden_bonus_marks_or_advanced_level_submissions_for_extra_marks_in_addition_to_the_baseline,e_7_supplementary_videos_to_watch_as_an_additional_explanation_of_a_topic,e_8_supplementary_content_to_read,e_9_lecture_slides_used_during_the_class,e_10_lecture_notes_on_some_of_the_lecture_slides,e_11_the_quality_of_the_lectures_given,e_12_the_separation_of_theory_during_virtual_classes_and_practicals_during_in-person_classes,f_1_In_your_opinion_which_topics_(if_any)_should_be_added_to_the_Business_Intelligence_I_and_II_curriculum,f_2_In_your_opinion_which_topics_(if_any)_should_be_removed_from_the_Business_Intelligence_I_and_II_curriculum,f_3_Write_at_least_two_things_you_liked_about_the_teaching_and_learning_in_this_course,f_4_Write_at_least_one_recommendation_to_improve_the_teaching_and_learning_in_this_course_(for_future_classes),average_course_evaluation_rating,sentiment,average_level_of_learning_attained_rating,average_level_of_skills_and_competencies_rating,average_pedagogical_strategy_effectiveness_rating,absenteeism_percentage,text,clean_topic_text,dominant_topic,topic_probability,topic_label,clean_sentiment_text,predicted_sentiment,sentiment_confidence
07-11-25 12:23,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",86,Female,Group B,4,5,4,5,5,4,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,2,2,3,5,4,4,2,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,i have none tto suggest,none,standard to my career path,the teaching was okay,4.4545,neutral,4.0,3.4615,4.0,20.0,standard to my career path the teaching was okay,standard to my career path the teaching was okay,0,0.729377290247452,Course Content and Structure,standard career path teaching okay,neutral,0.4994
07-11-25 12:23,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",87,Female,Group B,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,4,2,3,2,2,4,4,2,3,1,3,1,1,4,2,5,5,5,2,3,3,2,4,4,4,4,,,The work was well explained and I understood it. The notebooks were good way to learn the implementation.,,5.0,positive,4.625,2.4615,3.5833,10.0,The work was well explained and I understood it. The notebooks were good way to learn the implementation. ,the work was well explained and i understood it the notebooks were good way to learn the implementation,4,0.9192293330452294,Assessment Methods and Feedback,work well explained understood notebook good way learn implementation,positive,0.5013
07-11-25 12:24,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",88,Male,Group B,4,5,4,5,4,4,4,5,5,5,4,5,5,5,5,5,5,5,5,3,4,1,4,3,4,5,4,2,2,4,4,4,5,5,4,4,5,4,5,5,5,5,4,4,Dashboarding should be taught in Business Intelligence II than I,Regression should be removed from BI I,The lecturer explained extensively all the topics and guided during the lab assignments.,More of lab tutorials,4.4545,neutral,5.0,3.3846,4.5833,30.0,The lecturer explained extensively all the topics and guided during the lab assignments. More of lab tutorials,the lecturer explained extensively all the topics and guided during the lab assignments more of lab tutorials,4,0.8845735308978283,Assessment Methods and Feedback,lecturer explained extensively topic guided lab assignment lab tutorial,neutral,0.3862
07-11-25 12:24,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",89,Female,Group B,5,5,4,3,3,3,3,3,5,5,5,4,2,4,2,5,3,4,4,4,3,3,2,4,4,1,5,2,4,4,1,2,4,5,4,3,4,4,4,3,5,5,4,4,I don't have any recommendations.,"Not removed, but made easier to learn is data engineering, especially using Docker.",I liked the end-of-module quizzes and the lab assignments,To have the end of topic journals,4.0,neutral,3.5,3.0,4.0833,30.0,I liked the end-of-module quizzes and the lab assignments To have the end of topic journals,i liked the end of module quizzes and the lab assignments to have the end of topic journals,1,0.9185470905549108,Teaching Quality and Engagement,liked end module quiz lab assignment end topic journal,positive,0.4468
07-11-25 12:24,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",90,Male,Group B,5,5,5,5,5,4,5,5,3,5,5,5,5,5,5,5,4,4,5,5,5,3,3,3,5,5,4,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,4,5,Data Sciece,none,Course delivery by the lecturer the way we separate theory and practical classes,More introduction to new Tools and softwares.,4.7273,positive,4.75,3.6923,4.9167,30.0,Course delivery by the lecturer the way we separate theory and practical classes More introduction to new Tools and softwares.,course delivery by the lecturer the way we separate theory and practical classes more introduction to new tools and softwares,4,0.8835222180126107,Assessment Methods and Feedback,course delivery lecturer way separate theory practical class introduction new tool software,positive,0.5522
07-11-25 12:24,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",91,Female,Group B,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,None at the moment,None all were relevant,"The course was taught extensively
The course allowed me to have hands on experience through lab work",None at the moment,5.0,positive,5.0,5.0,5.0,20.0,"The course was taught extensively
The course allowed me to have hands on experience through lab work None at the moment",the course was taught extensively the course allowed me to have hands on experience through lab work none at the moment,1,0.8194647867501698,Teaching Quality and Engagement,course taught extensively course allowed hand experience lab work none moment,positive,0.4996
07-11-25 12:25,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",92,Female,Group B,4,5,4,5,4,4,5,5,5,5,5,5,3,5,3,5,4,4,5,4,5,2,2,3,5,3,4,2,3,4,3,3,3,4,3,3,3,4,4,3,5,5,3,3,,Sijui,"classes start and end on time 
The lectures are well taught",I have none,4.6364,positive,4.25,3.3077,3.5833,20.0,"classes start and end on time 
The lectures are well taught I have none",classes start and end on time the lectures are well taught i have none,1,0.7748147362010347,Teaching Quality and Engagement,class start end time lecture well taught none,positive,0.4561
07-11-25 12:25,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",93,Male,Group B,5,5,5,5,5,5,5,5,5,4,5,4,4,4,4,4,4,4,4,5,5,4,4,5,5,3,4,4,4,4,5,3,5,5,5,5,5,5,5,5,5,5,5,5,Transformers should be added as a separate focused topic.,None.,I enjoyed the labs and the quizzes,"Some of the tools did not run properly on school laptops, If this could be addressed for all future students, it would greatly improve the unit reception.",4.9091,positive,4.0,4.2308,5.0,20.0,"I enjoyed the labs and the quizzes Some of the tools did not run properly on school laptops, If this could be addressed for all future students, it would greatly improve the unit reception.",i enjoyed the labs and the quizzes some of the tools did not run properly on school laptops if this could be addressed for all future students it would greatly improve the unit reception,1,0.919148695754498,Teaching Quality and Engagement,enjoyed lab quiz tool not run properly school laptop could addressed future student would greatly improve unit reception,neutral,0.382
07-11-25 12:25,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",94,Male,Group B,4,4,4,3,2,2,3,3,4,2,4,4,4,4,3,3,3,3,3,4,4,3,2,5,2,3,5,1,4,2,5,2,4,4,3,2,3,3,2,2,5,3,2,3,"Deep learning, Ethical AI and Data Governance, Cloud-Based BI Tools and Platforms",,"Emphasis on Hands-on Projects, Integration of Business Context",Replace a traditional final exam or large individual project with a team-based capstone project where students treat an instructor-provided dataset/scenario as a client request,3.1818,negative,3.375,3.2308,3.0,14.29,"Emphasis on Hands-on Projects, Integration of Business Context Replace a traditional final exam or large individual project with a team-based capstone project where students treat an instructor-provided dataset/scenario as a client request",emphasis on hands on projects integration of business context replace a traditional final exam or large individual project with a team based capstone project where students treat an instructor provided dataset scenario as a client request,4,0.9426881484934588,Assessment Methods and Feedback,emphasis hand project integration business context replace traditional final exam large individual project team based capstone project student treat instructor provided dataset scenario client request,negative,0.4881
07-11-25 12:25,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",95,Male,Group B,4,5,5,5,5,4,4,4,5,5,5,5,5,5,5,5,5,5,5,4,5,4,4,5,5,5,5,4,5,5,5,3,5,5,5,5,5,5,3,3,4,4,3,4,connecting BI with cloud such as AWS,R notebooks,The balance between theory and practical lab sessions. The instructor’s clear explanations.,Include more project-based assessments or group case studies using real business datasets,4.6364,positive,5.0,4.5385,4.25,24.0,The balance between theory and practical lab sessions. The instructor’s clear explanations. Include more project-based assessments or group case studies using real business datasets,the balance between theory and practical lab sessions the instructor s clear explanations include more project based assessments or group case studies using real business datasets,4,0.9549881690049794,Assessment Methods and Feedback,balance theory practical lab session instructor clear explanation include project based assessment group case study using real business datasets,positive,0.5013
07-11-25 12:25,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",96,Female,Group B,4,5,4,5,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Power BI as a module,,Group work and communication,The slides were lengthy,4.0,neutral,4.0,4.0,4.0,20.0,Group work and communication The slides were lengthy,group work and communication the slides were lengthy,1,0.4606176725205322,Teaching Quality and Engagement,group work communication slide lengthy,neutral,0.4602
07-11-25 12:26,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",97,Female,Group B,2,5,3,2,2,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,none,nonr,it was interesting,he’s so strict,2.6364,negative,3.0,3.0,3.0,30.0,it was interesting he’s so strict,it was interesting he s so strict,1,0.7315065245646323,Teaching Quality and Engagement,interesting strict,negative,0.4172
07-11-25 12:26,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",98,Female,Group B,3,5,4,4,5,2,3,3,4,2,5,5,5,4,3,4,3,4,4,3,3,4,4,5,5,2,4,2,3,2,2,1,3,4,4,4,4,3,4,3,5,4,4,3,"integration of BI tools with cloud platforms (such as AWS, Azure, or Google Cloud)
real-world BI case studies and Power BI dashboard storytelling.",None necessarily need to be removed,"The practical approach by using different tools like Docker and Power BI, made it easier to connect theory with application.
The course helped me identify areas I can apply Business Intelligence in the future",A better way of communicating theory.. sometimes the content is too much making it too much information to process and understand at once,3.6364,negative,4.0,3.0769,3.75,5.0,"The practical approach by using different tools like Docker and Power BI, made it easier to connect theory with application.
The course helped me identify areas I can apply Business Intelligence in the future A better way of communicating theory.. sometimes the content is too much making it too much information to process and understand at once",the practical approach by using different tools like docker and power bi made it easier to connect theory with application the course helped me identify areas i can apply business intelligence in the future a better way of communicating theory sometimes the content is too much making it too much information to process and understand at once,4,0.973920743801096,Assessment Methods and Feedback,practical approach using different tool like docker power bi made easier connect theory application course helped identify area apply business intelligence future better way communicating theory sometimes content much making much information process understand,neutral,0.4278
07-11-25 12:26,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",99,Female,Group B,5,5,3,5,4,3,5,5,5,5,5,4,4,4,3,3,4,4,3,3,4,3,3,4,4,4,4,4,4,4,3,3,5,5,5,5,5,3,5,5,5,5,5,5,I can't think of any,All topics were relevant,Lecture slides and lab instructions,Use some classes to summarize/revise the topic in addition to the quizzes atleast have a class discussion where students are free to ask questions abt the completed topic and get more clarification and better understanding especially for labs,4.5455,neutral,3.625,3.6154,4.8333,35.0,Lecture slides and lab instructions Use some classes to summarize/revise the topic in addition to the quizzes atleast have a class discussion where students are free to ask questions abt the completed topic and get more clarification and better understanding especially for labs,lecture slides and lab instructions use some classes to summarize revise the topic in addition to the quizzes atleast have a class discussion where students are free to ask questions abt the completed topic and get more clarification and better understanding especially for labs,0,0.8660454676948457,Course Content and Structure,lecture slide lab instruction use class summarize revise topic addition quiz atleast class discussion student free ask question abt completed topic get clarification better understanding especially lab,neutral,0.4482
07-11-25 12:26,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",100,Female,Group B,5,5,4,5,5,3,4,4,5,4,3,4,4,4,4,4,3,3,3,4,5,4,4,4,5,4,3,3,3,4,3,5,4,4,5,5,4,4,3,4,5,5,5,4,More topics related to R and power BI,,Involvement in learning and practice with the lab works,More assignments and quizzes for more active engagement with the unit,4.2727,neutral,3.625,3.9231,4.3333,25.0,Involvement in learning and practice with the lab works More assignments and quizzes for more active engagement with the unit,involvement in learning and practice with the lab works more assignments and quizzes for more active engagement with the unit,4,0.882647530302017,Assessment Methods and Feedback,involvement learning practice lab work assignment quiz active engagement unit,neutral,0.4133
07-11-25 12:27,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",101,Male,Group B,3,4,5,5,4,1,2,5,3,5,1,5,3,3,3,3,3,3,3,4,5,3,2,3,5,5,3,4,1,2,1,1,3,4,5,3,5,2,1,1,5,5,4,5,none,none,"Separation of theory and practical subject between online and physical classes respectively, gides through practical labs","Less software-intensive alternatives, (e.g avoiding using applications like Docker)",3.4545,negative,3.25,3.0,3.5833,20.0,"Separation of theory and practical subject between online and physical classes respectively, gides through practical labs Less software-intensive alternatives, (e.g avoiding using applications like Docker)",separation of theory and practical subject between online and physical classes respectively gides through practical labs less software intensive alternatives e g avoiding using applications like docker,4,0.6068945504290523,Assessment Methods and Feedback,separation theory practical subject online physical class respectively gide practical lab le software intensive alternative avoiding using application like docker,neutral,0.4042
07-11-25 12:27,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",102,Male,Group B,5,4,4,4,4,5,4,5,5,5,2,4,5,4,5,4,5,5,5,5,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,4,4,4,5,4,5,5,5,3,"
No not really",No not really,"The practical exercises and assignments helped me apply theoretical concepts to real-world scenarios.
",To be honest the lesson and lectures everything went smoothly,4.2727,neutral,4.625,4.3077,4.5,20.0,"The practical exercises and assignments helped me apply theoretical concepts to real-world scenarios.
 To be honest the lesson and lectures everything went smoothly",the practical exercises and assignments helped me apply theoretical concepts to real world scenarios to be honest the lesson and lectures everything went smoothly,4,0.9422480376462672,Assessment Methods and Feedback,practical exercise assignment helped apply theoretical concept real world scenario honest lesson lecture everything went smoothly,neutral,0.3942
07-11-25 12:27,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",103,Female,Group B,2,4,2,4,4,4,2,3,2,3,4,4,3,2,4,2,3,4,2,3,4,3,4,2,4,3,4,4,3,4,3,3,4,3,2,4,2,4,3,4,2,4,3,4,none,SML Models,the lab assignments and the reflective journal,i don't have any recommendations,3.0909,negative,3.0,3.3846,3.25,25.0,the lab assignments and the reflective journal i don't have any recommendations,the lab assignments and the reflective journal i don t have any recommendations,4,0.8651079316172878,Assessment Methods and Feedback,lab assignment reflective journal not recommendation,positive,0.4261
07-11-25 12:27,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",104,Male,Group B,4,5,5,5,5,2,3,4,3,4,5,4,4,3,3,4,3,4,4,4,4,2,2,4,4,5,3,1,4,4,3,3,4,4,5,4,4,3,4,2,4,4,4,4,I have no input.,I feel like they all contributed adequately enough,I liked the emphasis on practical understanding. Mr. Omondi is very dedicated to delivering the content well which I appreciate.,Reduce the number of slides in BI 1 lecture notes. Most of them are inflated to be honest but the number of slides can be demoralizing to a student. If there is a way to reduce the number of slides while still maintaining the content it will positively impact the students of the future.,4.0909,neutral,3.625,3.3077,3.8333,10.0,I liked the emphasis on practical understanding. Mr. Omondi is very dedicated to delivering the content well which I appreciate. Reduce the number of slides in BI 1 lecture notes. Most of them are inflated to be honest but the number of slides can be demoralizing to a student. If there is a way to reduce the number of slides while still maintaining the content it will positively impact the students of the future.,i liked the emphasis on practical understanding mr omondi is very dedicated to delivering the content well which i appreciate reduce the number of slides in bi lecture notes most of them are inflated to be honest but the number of slides can be demoralizing to a student if there is a way to reduce the number of slides while still maintaining the content it will positively impact the students of the future,0,0.9661553802310338,Course Content and Structure,liked emphasis practical understanding mr omondi dedicated delivering content well appreciate reduce number slide bi lecture note inflated honest number slide demoralizing student way reduce number slide still maintaining content positively impact student future,negative,0.4321
07-11-25 12:27,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",105,Male,Group B,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,,,Interesting,,2.0,negative,3.0,4.0,3.0,5.0,Interesting ,interesting,1,0.5999463979475289,Teaching Quality and Engagement,interesting,positive,0.3527
07-11-25 12:28,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",106,Male,Group B,2,3,3,3,3,2,2,2,2,5,5,4,3,4,2,3,3,4,2,3,4,2,2,3,4,2,4,2,3,2,2,2,3,3,3,3,3,3,3,3,4,4,3,4,,none,The group work labs and the lecture slides,It would be better for lecturers to take students through labs in a clearer way by simplifying the steps or give explanations on why this should be done and the impact. This is because one would finish the lab without understanding the true objective or how to apply it.,2.9091,negative,3.125,2.6923,3.25,20.0,The group work labs and the lecture slides It would be better for lecturers to take students through labs in a clearer way by simplifying the steps or give explanations on why this should be done and the impact. This is because one would finish the lab without understanding the true objective or how to apply it.,the group work labs and the lecture slides it would be better for lecturers to take students through labs in a clearer way by simplifying the steps or give explanations on why this should be done and the impact this is because one would finish the lab without understanding the true objective or how to apply it,4,0.5442029343990057,Assessment Methods and Feedback,group work lab lecture slide would better lecturer take student lab clearer way simplifying step give explanation done impact one would finish lab without understanding true objective apply,neutral,0.5048
07-11-25 12:28,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",107,Male,Group B,4,5,5,5,5,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,4,4,5,5,5,5,,,There was room for further research and group work,So far so good,4.3636,neutral,3.0,3.0,4.8333,25.0,There was room for further research and group work So far so good,there was room for further research and group work so far so good,1,0.8656071641510374,Teaching Quality and Engagement,room research group work far good,positive,0.4978
07-11-25 12:28,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",108,Male,Group B,3,3,4,4,4,4,4,3,4,3,3,4,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,". Advanced Analytics & Visualization 

Why: Visualization tools are now gateways to storytelling and insight generation.

",,I liked the lab work and the assignments review,More reviewing of the lab work to ensure proper understanding to the students,3.5455,negative,3.625,4.0,3.9167,10.0,I liked the lab work and the assignments review More reviewing of the lab work to ensure proper understanding to the students,i liked the lab work and the assignments review more reviewing of the lab work to ensure proper understanding to the students,4,0.897916026474162,Assessment Methods and Feedback,liked lab work assignment review reviewing lab work ensure proper understanding student,negative,0.4044
07-11-25 12:29,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",109,Male,Group B,4,5,5,5,5,4,4,5,4,4,4,5,4,4,4,4,4,4,4,3,3,2,2,4,5,4,3,3,4,3,4,3,5,5,5,5,4,5,3,3,5,4,5,5,"The topics are detailed, i don't have any so far","All are fine, nothing should be removed","Detailed content in this unit
Labs that are helpful","When it comes to specializations in 4th year, the knowledge on BI should be readily available to students before the said year. This will help them have a rough idea of what the unit is about.",4.4545,neutral,4.125,3.3077,4.5,10.0,"Detailed content in this unit
Labs that are helpful When it comes to specializations in 4th year, the knowledge on BI should be readily available to students before the said year. This will help them have a rough idea of what the unit is about.",detailed content in this unit labs that are helpful when it comes to specializations in th year the knowledge on bi should be readily available to students before the said year this will help them have a rough idea of what the unit is about,1,0.9262131327648004,Teaching Quality and Engagement,detailed content unit lab helpful come specialization th year knowledge bi readily available student said year help rough idea unit,neutral,0.4826
07-11-25 12:29,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",110,Male,Group B,5,5,4,5,5,3,3,4,5,4,5,3,4,3,3,5,5,2,4,4,4,2,3,5,5,4,3,2,5,4,5,1,4,2,5,5,5,4,2,2,4,3,5,4,Mathematics for Machine Learning.,The DataOps philosophy,"Enjoyed the detailed lab manuals and practical sessions.
The detailed notes in each topic and diagrams.","Better integration of Slack in the workflow (i.e utilizing it in labs, etc).",4.3636,neutral,3.625,3.6154,3.75,15.0,"Enjoyed the detailed lab manuals and practical sessions.
The detailed notes in each topic and diagrams. Better integration of Slack in the workflow (i.e utilizing it in labs, etc).",enjoyed the detailed lab manuals and practical sessions the detailed notes in each topic and diagrams better integration of slack in the workflow i e utilizing it in labs etc,4,0.7204154068230979,Assessment Methods and Feedback,enjoyed detailed lab manual practical session detailed note topic diagram better integration slack workflow utilizing lab etc,neutral,0.4215
07-11-25 12:30,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",111,Male,Group B,4,4,4,4,4,4,4,4,4,4,4,3,4,3,3,4,3,3,4,4,3,4,3,3,4,4,4,4,4,4,4,4,4,4,4,3,3,4,2,3,4,4,5,4,none,none,"time series
how it helps in business corporations using IT",less notes,4.0,neutral,3.375,3.7692,3.6667,25.0,"time series
how it helps in business corporations using IT less notes",time series how it helps in business corporations using it less notes,1,0.8974544488293646,Teaching Quality and Engagement,time series help business corporation using le note,neutral,0.4694
07-11-25 12:30,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",112,Male,Group B,4,4,4,5,4,4,3,4,4,3,3,3,2,4,2,4,4,4,3,4,3,3,3,4,4,3,4,3,3,3,3,3,5,4,5,4,4,4,3,3,4,4,4,4,"Topics dealing with trading, understanding of different type of markets and blockchain",None not topics.,The in-depth explanations. The lab manuals on the topics being covered,More real world referencing,3.8182,negative,3.25,3.3077,4.0,15.0,The in-depth explanations. The lab manuals on the topics being covered More real world referencing,the in depth explanations the lab manuals on the topics being covered more real world referencing,0,0.9094556325955444,Course Content and Structure,depth explanation lab manual topic covered real world referencing,neutral,0.3894
07-11-25 12:30,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",113,Male,Group B,4,5,5,5,5,4,5,4,3,3,4,3,4,4,5,4,5,5,4,5,5,4,4,5,4,4,4,3,5,5,5,2,5,5,4,5,5,5,3,2,4,4,4,3,"MCP
AI Agents",,"I enjoyed the practical aspect of the teaching, especially the labs and group work for each module.

I enjoyed the fact that we have access to the notes from early so you can read ahead and/or follow along in class.

I enjoyed the fact that labs were group based and we had ample time to do them.",I think reflections should be graded once at the end of the semester or at least 1 week following the end of the module to give students enough time to thoroughly reflect on the content.,4.2727,neutral,4.25,4.2308,4.0833,10.0,"I enjoyed the practical aspect of the teaching, especially the labs and group work for each module.

I enjoyed the fact that we have access to the notes from early so you can read ahead and/or follow along in class.

I enjoyed the fact that labs were group based and we had ample time to do them. I think reflections should be graded once at the end of the semester or at least 1 week following the end of the module to give students enough time to thoroughly reflect on the content.",i enjoyed the practical aspect of the teaching especially the labs and group work for each module i enjoyed the fact that we have access to the notes from early so you can read ahead and or follow along in class i enjoyed the fact that labs were group based and we had ample time to do them i think reflections should be graded once at the end of the semester or at least week following the end of the module to give students enough time to thoroughly reflect on the content,1,0.9376004281782306,Teaching Quality and Engagement,enjoyed practical aspect teaching especially lab group work module enjoyed fact access note early read ahead follow along class enjoyed fact lab group based ample time think reflection graded end semester least week following end module give student enough time thoroughly reflect content,neutral,0.4274
07-11-25 12:34,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",114,Male,Group B,3,5,4,4,3,2,3,5,3,4,4,2,3,4,3,4,4,4,3,2,3,1,2,4,5,5,5,4,5,4,3,1,5,3,4,3,4,1,2,2,4,2,3,5,Cloud-Based Business Intelligence,,"I liked the labs they were engaging and learned a little bit of python
I liked the that lecture slides were consise for BI 2",I would recommend more on considering students and placing dealines that one can submit late but not extremely late and not being given mising marks even if they did the work.,3.6364,negative,3.375,3.3846,3.1667,10.0,"I liked the labs they were engaging and learned a little bit of python
I liked the that lecture slides were consise for BI 2 I would recommend more on considering students and placing dealines that one can submit late but not extremely late and not being given mising marks even if they did the work.",i liked the labs they were engaging and learned a little bit of python i liked the that lecture slides were consise for bi i would recommend more on considering students and placing dealines that one can submit late but not extremely late and not being given mising marks even if they did the work,4,0.5559598898056152,Assessment Methods and Feedback,liked lab engaging learned little bit python liked lecture slide consise bi would recommend considering student placing dealines one submit late not extremely late not given mising mark even work,neutral,0.4365
07-11-25 12:36,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",115,Male,Group B,3,5,4,4,4,2,2,2,2,3,1,2,2,2,2,2,2,4,2,5,5,2,2,2,5,2,3,2,2,2,2,1,3,3,3,3,4,3,3,3,4,3,4,3,I have none to suggest,they are all okay,"1. I liked the labs we did 
2. The quality of teaching",shorter lecture notes,2.9091,negative,2.25,2.6923,3.25,25.0,"1. I liked the labs we did 
2. The quality of teaching shorter lecture notes",i liked the labs we did the quality of teaching shorter lecture notes,0,0.8617772810891859,Course Content and Structure,liked lab quality teaching shorter lecture note,neutral,0.386
07-11-25 12:38,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",116,Female,Group B,4,5,4,4,4,4,4,5,5,4,4,5,5,5,5,5,5,5,5,4,4,5,5,4,5,4,4,4,4,4,4,4,5,5,4,4,4,4,4,4,5,5,5,5,,Not topics but atleast making the notes abit more shorter that BI I,The lecturer and the unit itself,,4.2727,neutral,5.0,4.2308,4.5,5.0,The lecturer and the unit itself ,the lecturer and the unit itself,0,0.2,Course Content and Structure,lecturer unit,positive,0.3795
